epoch,batches,loss,auc
0,1000,2.2305183603125864,0.7312099133074017
0,2000,1.6506586159443237,0.6019749187685045
0,3000,1.3769426362182142,0.48231623113668987
0,4000,1.2462384345137287,0.3873750915376653
0,5000,1.1849498447271938,0.31740437778161296
0,6000,1.08061578691588,0.2688524247598856
0,7000,1.018633195950465,0.2359949631284214
0,8000,0.9359218252724926,0.21404759845436883
0,9000,0.8884828324328251,0.1994242106037142
0,10000,0.8353968457062918,0.1895869662383373
0,11000,0.8068872065200194,0.18310008825450833
0,12000,0.7777283216096609,0.17891838373960417
0,13000,0.7523924763317285,0.1763839563572018
0,14000,0.7394285236956334,0.17495808071841973
0,15000,0.7301854086519435,0.17431575574620983
0,16000,0.7334128066135454,0.17413662753146883
1,1000,0.6159785271630281,0.17412671515776257
1,2000,0.6222099289806451,0.17412671515776257
1,3000,0.620705792425317,0.17412671515776257
1,4000,0.6018396891878426,0.17412671515776257
1,5000,0.6093012769786899,0.17412671515776257
1,6000,0.5991641596161115,0.17412671515776257
1,7000,0.6297978829151758,0.17412671515776257
1,8000,0.6048832553381263,0.17412671515776257
1,9000,0.6057256155776943,0.17412671515776257
1,10000,0.6080476203589978,0.17412671515776257
1,11000,0.6231839950800102,0.17412671515776257
1,12000,0.6228173410082285,0.17412671515776257
1,13000,0.6231182147861052,0.17412671515776257
1,14000,0.6129758675178416,0.17412671515776257
1,15000,0.6108649866851272,0.17412671515776257
1,16000,0.6106766914978978,0.17412671515776257
2,1000,0.6234184934884076,0.17412671515776257
2,2000,0.6019417142461684,0.17412671515776257
2,3000,0.609231727214403,0.17412671515776257
2,4000,0.631305699079623,0.17412671515776257
2,5000,0.61585630790452,0.17412671515776257
2,6000,0.6101726364133986,0.17412671515776257
2,7000,0.6174666206365104,0.17412671515776257
2,8000,0.6137945015080328,0.17412671515776257
2,9000,0.6096893872764695,0.17412671515776257
2,10000,0.6245089078749081,0.17412671515776257
2,11000,0.6196453737750602,0.17412671515776257
2,12000,0.6163423187014216,0.17412671515776257
2,13000,0.6098779361591122,0.17412671515776257
2,14000,0.6121929864676146,0.17412671515776257
2,15000,0.5905877386238341,0.17412671515776257
2,16000,0.6173489997894922,0.17412671515776257
