epoch,batches,loss,auc
0,1000,2.2166092120935126,0.7259978981350551
0,2000,1.6510721390505025,0.5983622358035428
0,3000,1.394762192742291,0.4785710877949171
0,4000,1.259116424106785,0.38262107246125443
0,5000,1.186837370332678,0.3120598590071814
0,6000,1.0854132192685229,0.2625627119069804
0,7000,1.0076892741346348,0.22983251891544992
0,8000,0.9373023284483321,0.2079467735675109
0,9000,0.8786354273419685,0.19358195680801427
0,10000,0.8306371620142807,0.18417978481696679
0,11000,0.81642873131363,0.1779931016304046
0,12000,0.7745715601128784,0.17400494228037428
0,13000,0.7588398235407987,0.17158641951911444
0,14000,0.7398709375511181,0.17025189626548246
0,15000,0.7183204743517101,0.1696676250423588
0,16000,0.7337653028903397,0.1695034162593505
1,1000,0.6201207843566914,0.1694941664122685
1,2000,0.6235847893898614,0.1694941664122685
1,3000,0.6215883914986662,0.1694941664122685
1,4000,0.6023493882226328,0.1694941664122685
1,5000,0.6030795320781047,0.1694941664122685
1,6000,0.600196869128989,0.1694941664122685
1,7000,0.6294693657704016,0.1694941664122685
1,8000,0.6020835013252176,0.1694941664122685
1,9000,0.6027176068057698,0.1694941664122685
1,10000,0.6024037407448191,0.1694941664122685
1,11000,0.6257048128775741,0.1694941664122685
1,12000,0.6226306163761084,0.1694941664122685
1,13000,0.6154783735060518,0.1694941664122685
1,14000,0.6068429532709159,0.1694941664122685
1,15000,0.6097706586045901,0.1694941664122685
1,16000,0.611697763120792,0.1694941664122685
2,1000,0.6194379936068878,0.1694941664122685
2,2000,0.5967049254673746,0.1694941664122685
2,3000,0.6085146356910671,0.1694941664122685
2,4000,0.6278338574516509,0.1694941664122685
2,5000,0.6159265988983752,0.1694941664122685
2,6000,0.6059606629449514,0.1694941664122685
2,7000,0.6155052222742726,0.1694941664122685
2,8000,0.6060489405549714,0.1694941664122685
2,9000,0.6136520484007744,0.1694941664122685
2,10000,0.62442511639434,0.1694941664122685
2,11000,0.6192880948695247,0.1694941664122685
2,12000,0.6217801709249533,0.1694941664122685
2,13000,0.6037205827817874,0.1694941664122685
2,14000,0.6117767581567307,0.1694941664122685
2,15000,0.5918513647270097,0.1694941664122685
2,16000,0.6198461479093409,0.1694941664122685
