epoch,batches,loss,auc
0,1000,2.2451776925276072,0.4102945671199954
0,2000,1.657696830123514,0.17818399970747748
0,3000,1.3966346342923825,-0.034896438920249004
0,4000,1.261380880093987,-0.20142057592255153
0,5000,1.1907400687655776,-0.3218120475909745
0,6000,1.0862068512433656,-0.4049913572602267
0,7000,1.017873740869726,-0.46056402663057716
0,8000,0.9307328680867388,-0.49766568091279684
0,9000,0.8835090412629001,-0.5225402832528793
0,10000,0.8400106168107334,-0.5391804009481175
0,11000,0.8092373234151313,-0.5502114844377514
0,12000,0.7815342353782603,-0.5572426527234787
0,13000,0.742361553169612,-0.5615961537562991
0,14000,0.741186864937576,-0.5640214982014327
0,15000,0.7178082773055394,-0.5651066190267245
0,16000,0.7366511726912415,-0.5654109589581504
1,1000,0.6121357536663364,-0.5654279038767454
1,2000,0.6219774768293311,-0.5654279038767454
1,3000,0.6196091448833179,-0.5654279038767454
1,4000,0.6064039314486315,-0.5654279038767454
1,5000,0.6114454707240319,-0.5654279038767454
1,6000,0.5905152753280215,-0.5654279038767454
1,7000,0.6330488720646174,-0.5654279038767454
1,8000,0.5963803338952273,-0.5654279038767454
1,9000,0.603448455019509,-0.5654279038767454
1,10000,0.6028618071735727,-0.5654279038767454
1,11000,0.6187252035279096,-0.5654279038767454
1,12000,0.628034842968318,-0.5654279038767454
1,13000,0.6148176347029713,-0.5654279038767454
1,14000,0.6009177267443093,-0.5654279038767454
1,15000,0.6041688595423221,-0.5654279038767454
1,16000,0.6022632660195375,-0.5654279038767454
2,1000,0.6166486865481187,-0.5654279038767454
2,2000,0.593048259055502,-0.5654279038767454
2,3000,0.6119259296533829,-0.5654279038767454
2,4000,0.6325842096914309,-0.5654279038767454
2,5000,0.6134975064346309,-0.5654279038767454
2,6000,0.5974059586585648,-0.5654279038767454
2,7000,0.6224316169625242,-0.5654279038767454
2,8000,0.6036997212297007,-0.5654279038767454
2,9000,0.6058787735216367,-0.5654279038767454
2,10000,0.6198706196576353,-0.5654279038767454
2,11000,0.6162990029785061,-0.5654279038767454
2,12000,0.6247791324658412,-0.5654279038767454
2,13000,0.606883236330135,-0.5654279038767454
2,14000,0.6062178439807631,-0.5654279038767454
2,15000,0.591971922566862,-0.5654279038767454
2,16000,0.6170220906033163,-0.5654279038767454
3,1000,0.6241612205663629,-0.5654279038767454
3,2000,0.6286831285452213,-0.5654279038767454
3,3000,0.6089505350765553,-0.5654279038767454
3,4000,0.6057876828598502,-0.5654279038767454
3,5000,0.6035210235032943,-0.5654279038767454
3,6000,0.6097371058738187,-0.5654279038767454
3,7000,0.6157645099936119,-0.5654279038767454
3,8000,0.6086401168156367,-0.5654279038767454
3,9000,0.5911437278048787,-0.5654279038767454
3,10000,0.6116494007651281,-0.5654279038767454
3,11000,0.6130055362020205,-0.5654279038767454
3,12000,0.6153118377885386,-0.5654279038767454
3,13000,0.6247781689507932,-0.5654279038767454
3,14000,0.5961131644385204,-0.5654279038767454
3,15000,0.5971817094609716,-0.5654279038767454
3,16000,0.6144107540296742,-0.5654279038767454
4,1000,0.6130105366168345,-0.5654279038767454
4,2000,0.6154922017451695,-0.5654279038767454
4,3000,0.6192162726555197,-0.5654279038767454
4,4000,0.6207804543775507,-0.5654279038767454
4,5000,0.6110887723917483,-0.5654279038767454
4,6000,0.6145575566575593,-0.5654279038767454
4,7000,0.6151911972366014,-0.5654279038767454
4,8000,0.6036222697802059,-0.5654279038767454
4,9000,0.6090129681727248,-0.5654279038767454
4,10000,0.6095503404693742,-0.5654279038767454
4,11000,0.596843902043009,-0.5654279038767454
4,12000,0.6167139809611805,-0.5654279038767454
4,13000,0.6107534290841662,-0.5654279038767454
4,14000,0.6046099388104536,-0.5654279038767454
4,15000,0.610965792285391,-0.5654279038767454
4,16000,0.6049172341269334,-0.5654279038767454
