epoch,batches,loss,auc
0,1000,2.228286257885297,0.7594303436729606
0,2000,1.6466437000727159,0.6481089363360333
0,3000,1.4003605329538866,0.5450732780589915
0,4000,1.2651310620710705,0.4621335900898287
0,5000,1.1893289472097701,0.39820812932893385
0,6000,1.1009922692103389,0.35115081911469237
0,7000,1.0188477473455575,0.3167160411372978
0,8000,0.9370592713754887,0.29153810001216846
0,9000,0.8881312274794378,0.27313899798352254
0,10000,0.8390864687077436,0.2599264021440081
0,11000,0.8078703897478599,0.25061177774985716
0,12000,0.7695693297435181,0.2442260934904587
0,13000,0.7487800685941312,0.2401288312298463
0,14000,0.7484140911575772,0.23777659375199484
0,15000,0.7211256325672245,0.23670930589036931
0,16000,0.7366992616179422,0.23640623021415827
1,1000,0.6214741940123075,0.23638931701174656
1,2000,0.6274845764173195,0.23638931701174656
1,3000,0.6207184549686142,0.23638931701174656
1,4000,0.611673944246878,0.23638931701174656
1,5000,0.6032508690670465,0.23638931701174656
1,6000,0.6028858903789082,0.23638931701174656
1,7000,0.6297921830019871,0.23638931701174656
1,8000,0.6073874249843112,0.23638931701174656
1,9000,0.6103071789133478,0.23638931701174656
1,10000,0.6122884888215546,0.23638931701174656
1,11000,0.6244902719473678,0.23638931701174656
1,12000,0.6216916163925539,0.23638931701174656
1,13000,0.6125407857702433,0.23638931701174656
1,14000,0.6105723941051263,0.23638931701174656
1,15000,0.6136086534804864,0.23638931701174656
1,16000,0.6046403217669166,0.23638931701174656
2,1000,0.6249380355736576,0.23638931701174656
2,2000,0.5973804701840483,0.23638931701174656
2,3000,0.610237202162388,0.23638931701174656
2,4000,0.6321583262546401,0.23638931701174656
2,5000,0.6201663064059105,0.23638931701174656
2,6000,0.6118953664331731,0.23638931701174656
2,7000,0.6210436505015319,0.23638931701174656
2,8000,0.609346333739973,0.23638931701174656
2,9000,0.6034581410408715,0.23638931701174656
2,10000,0.6263660194458512,0.23638931701174656
2,11000,0.6124723015249258,0.23638931701174656
2,12000,0.6165033421920408,0.23638931701174656
2,13000,0.6135352691717485,0.23638931701174656
2,14000,0.610881954842505,0.23638931701174656
2,15000,0.5924801663666734,0.23638931701174656
2,16000,0.6145891608029105,0.23638931701174656
3,1000,0.6224974214675268,0.23638931701174656
3,2000,0.6230973598938653,0.23638931701174656
3,3000,0.6099610359212899,0.23638931701174656
3,4000,0.6146292998659312,0.23638931701174656
3,5000,0.6081348059133324,0.23638931701174656
3,6000,0.6153469419693024,0.23638931701174656
3,7000,0.6165846728589108,0.23638931701174656
3,8000,0.6042157788371031,0.23638931701174656
3,9000,0.5942209729023589,0.23638931701174656
3,10000,0.6149438129153834,0.23638931701174656
3,11000,0.6227083181562967,0.23638931701174656
3,12000,0.6147532577982746,0.23638931701174656
3,13000,0.6159768016768529,0.23638931701174656
3,14000,0.5991901659761416,0.23638931701174656
3,15000,0.6025375598848415,0.23638931701174656
3,16000,0.616496055372192,0.23638931701174656
4,1000,0.618820096318428,0.23638931701174656
4,2000,0.6088651795956738,0.23638931701174656
4,3000,0.6182974969965229,0.23638931701174656
4,4000,0.6254617411665899,0.23638931701174656
4,5000,0.6202645447807072,0.23638931701174656
4,6000,0.6159391323472756,0.23638931701174656
4,7000,0.6100659566617737,0.23638931701174656
4,8000,0.600654542816987,0.23638931701174656
4,9000,0.607325663591784,0.23638931701174656
4,10000,0.6051169964626588,0.23638931701174656
4,11000,0.5943250453746787,0.23638931701174656
4,12000,0.6202599923451417,0.23638931701174656
4,13000,0.6141370008347787,0.23638931701174656
4,14000,0.6024275840830019,0.23638931701174656
4,15000,0.6136574762556263,0.23638931701174656
4,16000,0.6050660514317893,0.23638931701174656
