epoch,batches,loss,auc
0,1000,2.2232815206997065,0.774067063669447
0,2000,1.6517268535513914,0.8578883256163075
0,3000,1.3962678665558068,0.8926438937922555
0,4000,1.2532053010173112,0.9094382567879906
0,5000,1.1984228379394402,0.9197076389295548
0,6000,1.0845194930472302,0.9261592177348126
0,7000,1.0044396945846956,0.9311601325811875
0,8000,0.9331601400782145,0.9347853056738433
0,9000,0.8907576198469218,0.9377180391400524
0,10000,0.8408921991551911,0.9398972662440411
0,11000,0.8116164894218135,0.9414876777522522
0,12000,0.7888059447875638,0.9426129214442014
0,13000,0.7489541747078036,0.9433368629368717
0,14000,0.7416248902531088,0.9437826230656142
0,15000,0.7241667848894658,0.9440017187707576
0,16000,0.7381174332404524,0.9440659883847791
1,1000,0.6144707525037019,0.9440698662689462
1,2000,0.6281820113354698,0.9440698662689462
1,3000,0.6191838013979475,0.9440698662689462
1,4000,0.6078530907339994,0.9440698662689462
1,5000,0.6032512604134616,0.9440698662689462
1,6000,0.5966557010052621,0.9440698662689462
1,7000,0.6332384820335731,0.9440698662689462
1,8000,0.6062684079693472,0.9440698662689462
1,9000,0.6114878353332834,0.9440698662689462
1,10000,0.6076499201796048,0.9440698662689462
1,11000,0.6281891917454667,0.9440698662689462
1,12000,0.6252646136311052,0.9440698662689462
1,13000,0.6233623911793197,0.9440698662689462
1,14000,0.6092746728057994,0.9440698662689462
1,15000,0.6194482361832981,0.9440698662689462
1,16000,0.6146877076500213,0.9440698662689462
2,1000,0.6166524298513829,0.9440698662689462
2,2000,0.597816532665932,0.9440698662689462
2,3000,0.623095845377697,0.9440698662689462
2,4000,0.6290837829748691,0.9440698662689462
2,5000,0.6175742068774882,0.9440698662689462
2,6000,0.6086552047031248,0.9440698662689462
2,7000,0.6165860680675264,0.9440698662689462
2,8000,0.6127127258171268,0.9440698662689462
2,9000,0.6056175101275237,0.9440698662689462
2,10000,0.6299606607370438,0.9440698662689462
2,11000,0.6146868871385829,0.9440698662689462
2,12000,0.6238107167437325,0.9440698662689462
2,13000,0.6145890300725309,0.9440698662689462
2,14000,0.6096024452531122,0.9440698662689462
2,15000,0.5973451745455002,0.9440698662689462
2,16000,0.6252846110218184,0.9440698662689462
