epoch,batches,loss,auc
0,1000,2.743111605729003,0.7271544802961862
0,2000,2.229588846993249,0.7919560851948018
0,3000,1.9656649445026395,0.8411253123516362
0,4000,1.8226456037459267,0.8746343799307105
0,5000,1.6483236431428552,0.8958187443669364
0,6000,1.5547318948702316,0.9099676483614508
0,7000,1.4675212345081126,0.9198042070653074
0,8000,1.3543570471818114,0.9267082483125071
0,9000,1.3396561828714069,0.931578662452906
0,10000,1.3019029914191191,0.9354931340229746
0,11000,1.2179217389502666,0.9389376185683834
0,12000,1.1892898593463583,0.941524526152699
0,13000,1.1633286520723503,0.9437149688373467
0,14000,1.1095847714544063,0.9454833428807251
0,15000,1.075468494849726,0.9470328896405706
0,16000,1.0368431347037605,0.9483450369196803
0,17000,0.9800529902344801,0.9493963240027194
0,18000,0.9357118956082088,0.9502500356696472
0,19000,0.9104172698197548,0.9510072624738917
0,20000,0.9300695013385823,0.9515833720724031
0,21000,0.9002118522291065,0.9520441481451695
0,22000,0.901658643463122,0.9523961802236164
0,23000,0.9086215129754722,0.9526649427824283
0,24000,0.8663365362928832,0.9528518176016688
0,25000,0.853535828368173,0.9529713675188293
0,26000,0.8765532972955341,0.9530405608843082
0,27000,0.8542240502018055,0.9530696787114898
0,28000,0.8368120904444044,0.9530745146147198
1,1000,0.7350272108765469,0.9530745281096759
1,2000,0.7341326308869918,0.9530745281096759
1,3000,0.723496906066187,0.9530745281096759
1,4000,0.752348445470473,0.9530745281096759
1,5000,0.7258543582594605,0.9530745281096759
1,6000,0.7429919612687773,0.9530745281096759
1,7000,0.7203089922711582,0.9530745281096759
1,8000,0.7382742793906293,0.9530745281096759
1,9000,0.7270146032335786,0.9530745281096759
1,10000,0.7250131878066893,0.9530745281096759
1,11000,0.7411622261742555,0.9530745281096759
1,12000,0.7434233308533804,0.9530745281096759
1,13000,0.7262510632836442,0.9530745281096759
1,14000,0.74338602407592,0.9530745281096759
1,15000,0.7161901360130485,0.9530745281096759
1,16000,0.7348913093877678,0.9530745281096759
1,17000,0.7112920747716399,0.9530745281096759
1,18000,0.7517237273184088,0.9530745281096759
1,19000,0.7175373945780147,0.9530745281096759
1,20000,0.7326691450056559,0.9530745281096759
1,21000,0.7399545659532795,0.9530745281096759
1,22000,0.7342983328766208,0.9530745281096759
1,23000,0.7459986135960137,0.9530745281096759
1,24000,0.7117762620439276,0.9530745281096759
1,25000,0.7219410912833628,0.9530745281096759
1,26000,0.742433364594288,0.9530745281096759
1,27000,0.7273715859622858,0.9530745281096759
1,28000,0.727170609909817,0.9530745281096759
2,1000,0.7153195132744853,0.9530745281096759
2,2000,0.7359968399031297,0.9530745281096759
2,3000,0.7465779705358224,0.9530745281096759
2,4000,0.709839442448986,0.9530745281096759
2,5000,0.7331209819574359,0.9530745281096759
2,6000,0.7381732124025011,0.9530745281096759
2,7000,0.731559150882592,0.9530745281096759
2,8000,0.7255889012702461,0.9530745281096759
2,9000,0.7345091106290488,0.9530745281096759
2,10000,0.7306321268013346,0.9530745281096759
2,11000,0.74610710187682,0.9530745281096759
2,12000,0.7149919426701584,0.9530745281096759
2,13000,0.728807216975236,0.9530745281096759
2,14000,0.7565511348382384,0.9530745281096759
2,15000,0.720443348074687,0.9530745281096759
2,16000,0.7352147610629238,0.9530745281096759
2,17000,0.7299079122077329,0.9530745281096759
2,18000,0.71743642616655,0.9530745281096759
2,19000,0.7290854036356447,0.9530745281096759
2,20000,0.730654971218515,0.9530745281096759
2,21000,0.7272191355905372,0.9530745281096759
2,22000,0.7108014961101392,0.9530745281096759
2,23000,0.7211972819193545,0.9530745281096759
2,24000,0.7153068726758648,0.9530745281096759
2,25000,0.7245176555543482,0.9530745281096759
2,26000,0.7540804480939531,0.9530745281096759
2,27000,0.7358741064677694,0.9530745281096759
2,28000,0.7326922138004559,0.9530745281096759
3,1000,0.7320181480201859,0.9530745281096759
3,2000,0.7223183821649674,0.9530745281096759
3,3000,0.7266059364418406,0.9530745281096759
3,4000,0.7208069987137816,0.9530745281096759
3,5000,0.7346535439018541,0.9530745281096759
3,6000,0.730517442645779,0.9530745281096759
3,7000,0.7505034523428061,0.9530745281096759
3,8000,0.7629964703448354,0.9530745281096759
3,9000,0.7435658678390181,0.9530745281096759
3,10000,0.7358718477889217,0.9530745281096759
3,11000,0.737388836820833,0.9530745281096759
3,12000,0.7426443058603746,0.9530745281096759
3,13000,0.7185762207130111,0.9530745281096759
3,14000,0.7325078280582155,0.9530745281096759
3,15000,0.7167599833551496,0.9530745281096759
3,16000,0.7166352512182801,0.9530745281096759
3,17000,0.7366966797053274,0.9530745281096759
3,18000,0.7398897505359116,0.9530745281096759
3,19000,0.7367605079570625,0.9530745281096759
3,20000,0.7405608612233515,0.9530745281096759
3,21000,0.7371139753330784,0.9530745281096759
3,22000,0.7164863078443475,0.9530745281096759
3,23000,0.7552931671538089,0.9530745281096759
3,24000,0.7346953024780244,0.9530745281096759
3,25000,0.7350065478818144,0.9530745281096759
