epoch,batches,loss,auc
0,1000,2.759200234856885,0.574132984400593
0,2000,2.226496022833247,0.42160820421445744
0,3000,1.9574649698491915,0.2832659876991192
0,4000,1.8137878535981644,0.15315247782206753
0,5000,1.6418712644239757,0.03531964544293992
0,6000,1.555933112662141,-0.06813343582423233
0,7000,1.4562972014990854,-0.15711197201383617
0,8000,1.347037551194977,-0.23171562609173596
0,9000,1.3364784643097818,-0.2925395654290332
0,10000,1.298230067006737,-0.34159037249422414
0,11000,1.2035044667834305,-0.38200501877112186
0,12000,1.178605805881806,-0.414415972281725
0,13000,1.1555134591583245,-0.4408936611225788
0,14000,1.110888744976961,-0.46223043780924955
0,15000,1.0785575030477554,-0.4793585586294712
0,16000,1.0213724623309766,-0.4930097782267854
0,17000,0.975909175445618,-0.504016397694405
0,18000,0.9283383798025191,-0.5127326885189424
0,19000,0.9084378468968748,-0.5195917548820489
0,20000,0.9290333825474143,-0.5249648782162888
0,21000,0.9083966010872062,-0.529103421732308
0,22000,0.8946473223208908,-0.5321153137444378
0,23000,0.9024620849435763,-0.5342579324840767
0,24000,0.8638931480054355,-0.5357250995857789
0,25000,0.8567879594974516,-0.5366229931289443
0,26000,0.8717442144504706,-0.5370995919862309
0,27000,0.8589216551916434,-0.5372861630197704
0,28000,0.8451851823796446,-0.537319809099554
1,1000,0.7271673396502999,-0.5373198938329036
1,2000,0.7239249471253435,-0.5373198938329036
1,3000,0.7204576798493769,-0.5373198938329036
1,4000,0.7416929578059082,-0.5373198938329036
1,5000,0.7280705104241236,-0.5373198938329036
1,6000,0.7479892947544814,-0.5373198938329036
1,7000,0.7268400691140456,-0.5373198938329036
1,8000,0.7331924698654356,-0.5373198938329036
1,9000,0.7233074911649641,-0.5373198938329036
1,10000,0.7276457197762048,-0.5373198938329036
1,11000,0.7375905587771888,-0.5373198938329036
1,12000,0.7383553287713301,-0.5373198938329036
1,13000,0.7272078287895737,-0.5373198938329036
1,14000,0.7434922420621535,-0.5373198938329036
1,15000,0.7176274878309378,-0.5373198938329036
1,16000,0.7248943036874672,-0.5373198938329036
1,17000,0.7165278274764615,-0.5373198938329036
1,18000,0.7577056069728831,-0.5373198938329036
1,19000,0.7116208303438764,-0.5373198938329036
1,20000,0.7340352386035126,-0.5373198938329036
1,21000,0.738993740829743,-0.5373198938329036
1,22000,0.7315708452937739,-0.5373198938329036
1,23000,0.732620274537845,-0.5373198938329036
1,24000,0.7101108763107583,-0.5373198938329036
1,25000,0.7178253562807733,-0.5373198938329036
1,26000,0.7380598329210023,-0.5373198938329036
1,27000,0.7236176975014966,-0.5373198938329036
1,28000,0.7421675104063559,-0.5373198938329036
2,1000,0.7155754974745927,-0.5373198938329036
2,2000,0.7326791491692,-0.5373198938329036
2,3000,0.7387918469866568,-0.5373198938329036
2,4000,0.7072443207414496,-0.5373198938329036
2,5000,0.7273709055197876,-0.5373198938329036
2,6000,0.7330584259045958,-0.5373198938329036
2,7000,0.7306083158360741,-0.5373198938329036
2,8000,0.727117707263169,-0.5373198938329036
2,9000,0.7294108910130679,-0.5373198938329036
2,10000,0.7261195928787988,-0.5373198938329036
2,11000,0.7359157430614678,-0.5373198938329036
2,12000,0.7089340015221741,-0.5373198938329036
2,13000,0.7260472437876969,-0.5373198938329036
2,14000,0.7600064335424142,-0.5373198938329036
2,15000,0.708857447869622,-0.5373198938329036
2,16000,0.7282907654543765,-0.5373198938329036
2,17000,0.7257484321243215,-0.5373198938329036
2,18000,0.7117022065820855,-0.5373198938329036
2,19000,0.7277829079360221,-0.5373198938329036
2,20000,0.7273964061400582,-0.5373198938329036
2,21000,0.7313253991341737,-0.5373198938329036
2,22000,0.7157627702591709,-0.5373198938329036
2,23000,0.7265531684364982,-0.5373198938329036
2,24000,0.7145112705800175,-0.5373198938329036
2,25000,0.7210044313125439,-0.5373198938329036
2,26000,0.7514279779221433,-0.5373198938329036
2,27000,0.7284161972390275,-0.5373198938329036
2,28000,0.7369957592879497,-0.5373198938329036
3,1000,0.7284428210537919,-0.5373198938329036
3,2000,0.7230208828785646,-0.5373198938329036
3,3000,0.7154296169527167,-0.5373198938329036
3,4000,0.7215387365914737,-0.5373198938329036
3,5000,0.7333318076891732,-0.5373198938329036
3,6000,0.7277194403324302,-0.5373198938329036
3,7000,0.7444940418455414,-0.5373198938329036
3,8000,0.7613274487185006,-0.5373198938329036
3,9000,0.7398847505720508,-0.5373198938329036
3,10000,0.7348886234633893,-0.5373198938329036
3,11000,0.7263614360071957,-0.5373198938329036
3,12000,0.7359503183866559,-0.5373198938329036
3,13000,0.7150174978535009,-0.5373198938329036
3,14000,0.7365218234142125,-0.5373198938329036
3,15000,0.7194872784709855,-0.5373198938329036
3,16000,0.7169358095340622,-0.5373198938329036
3,17000,0.7320315147055776,-0.5373198938329036
3,18000,0.7460070647123611,-0.5373198938329036
3,19000,0.7427164675541351,-0.5373198938329036
3,20000,0.7396208923337637,-0.5373198938329036
3,21000,0.7314281490703611,-0.5373198938329036
3,22000,0.7079146667410483,-0.5373198938329036
3,23000,0.753156416041225,-0.5373198938329036
3,24000,0.7259673987202957,-0.5373198938329036
3,25000,0.7381644471145559,-0.5373198938329036
3,26000,0.7218533121437466,-0.5373198938329036
3,27000,0.7281990444434954,-0.5373198938329036
3,28000,0.7301235677866904,-0.5373198938329036
4,1000,0.7346932852249677,-0.5373198938329036
4,2000,0.7282107049308328,-0.5373198938329036
4,3000,0.7455685336465634,-0.5373198938329036
4,4000,0.7257876919382245,-0.5373198938329036
4,5000,0.7469022948232574,-0.5373198938329036
4,6000,0.7385982597716462,-0.5373198938329036
4,7000,0.7241622475002759,-0.5373198938329036
4,8000,0.7302875882680485,-0.5373198938329036
4,9000,0.7222611086374879,-0.5373198938329036
4,10000,0.700665030903629,-0.5373198938329036
4,11000,0.7183398148156348,-0.5373198938329036
4,12000,0.7271645839925056,-0.5373198938329036
4,13000,0.7198654312226523,-0.5373198938329036
4,14000,0.7315904294161678,-0.5373198938329036
4,15000,0.7104059676947334,-0.5373198938329036
4,16000,0.716941784803901,-0.5373198938329036
4,17000,0.7287924646878087,-0.5373198938329036
4,18000,0.7268717180818784,-0.5373198938329036
4,19000,0.7181879297163387,-0.5373198938329036
4,20000,0.7468795280735051,-0.5373198938329036
4,21000,0.7163448215077342,-0.5373198938329036
4,22000,0.7262946536787078,-0.5373198938329036
4,23000,0.7264158826265353,-0.5373198938329036
4,24000,0.7162822555966352,-0.5373198938329036
4,25000,0.7310908975723727,-0.5373198938329036
4,26000,0.7139656925316866,-0.5373198938329036
4,27000,0.7411062837592797,-0.5373198938329036
4,28000,0.7111417137831879,-0.5373198938329036
