epoch,batches,loss,auc
0,1000,2.7606891356112504,0.6754653096880654
0,2000,2.2173941022404655,0.7125997581813726
0,3000,1.988687360498811,0.7474500862058541
0,4000,1.8163988637185227,0.775364322031795
0,5000,1.6521937897198122,0.7968479085232822
0,6000,1.5634340581099617,0.812581399310658
0,7000,1.4583574532611951,0.8267502916095586
0,8000,1.3622412858228374,0.8355949311985869
0,9000,1.3393633746421538,0.8450205572467531
0,10000,1.3004999482420856,0.8506013206139669
0,11000,1.2039840532991684,0.8576403449095436
0,12000,1.1891995933876947,0.8633907945228914
0,13000,1.1590138048341685,0.8688355203693721
0,14000,1.112025794154456,0.8739532778392068
0,15000,1.0781849063366187,0.8791752836306668
0,16000,1.0247544089074918,0.883412856089152
0,17000,0.9706570388061113,0.8881285485424895
0,18000,0.9219069969468312,0.8914635463071676
0,19000,0.9214431486322163,0.8948201640386566
0,20000,0.9284023141811557,0.8975515480236088
0,21000,0.9088646487266266,0.9002165980997956
0,22000,0.8896080993162838,0.901627300003389
0,23000,0.9083794098588186,0.903221914133597
0,24000,0.8645878660479643,0.9044405371031369
0,25000,0.8597180848379209,0.9053553639568597
0,26000,0.8743040060889709,0.9058184677305209
0,27000,0.8617249442796258,0.9059647260987312
0,28000,0.8499820187089091,0.9059891387710074
1,1000,0.7362760341000625,0.9059890477662741
1,2000,0.7354922853347116,0.9059890477662741
1,3000,0.723745098446812,0.9059890477662741
1,4000,0.7442351573541177,0.9059890477662741
1,5000,0.7250490143155914,0.9059890477662741
1,6000,0.7470775029211562,0.9059890477662741
1,7000,0.7261005654522763,0.9059890477662741
1,8000,0.7330773972621143,0.9059890477662741
1,9000,0.7249985059419013,0.9059890477662741
1,10000,0.7221851589171625,0.9059890477662741
1,11000,0.7408879549569012,0.9059890477662741
1,12000,0.7444261978459352,0.9059890477662741
1,13000,0.7294834908592032,0.9059890477662741
1,14000,0.7427971554264405,0.9059890477662741
1,15000,0.7189818207317665,0.9059890477662741
1,16000,0.7305902246703105,0.9059890477662741
1,17000,0.720629017932807,0.9059890477662741
1,18000,0.749138552632297,0.9059890477662741
1,19000,0.7093114536764572,0.9059890477662741
1,20000,0.7343080883282828,0.9059890477662741
1,21000,0.7478734830069871,0.9059890477662741
1,22000,0.7346105051792939,0.9059890477662741
1,23000,0.7439761630218055,0.9059890477662741
1,24000,0.7133101157006289,0.9059890477662741
1,25000,0.7111999317138149,0.9059890477662741
1,26000,0.7463094540541684,0.9059890477662741
1,27000,0.7237426310013436,0.9059890477662741
1,28000,0.7320601100602259,0.9059890477662741
2,1000,0.7089618477293139,0.9059890477662741
2,2000,0.7339151688226285,0.9059890477662741
2,3000,0.7392207077123698,0.9059890477662741
2,4000,0.704489540003142,0.9059890477662741
2,5000,0.7297042837440011,0.9059890477662741
2,6000,0.7334144680688971,0.9059890477662741
2,7000,0.7287933142212296,0.9059890477662741
2,8000,0.7321000092922845,0.9059890477662741
2,9000,0.7303068536243118,0.9059890477662741
2,10000,0.7278398785300387,0.9059890477662741
2,11000,0.7358599934722709,0.9059890477662741
2,12000,0.7129190002296156,0.9059890477662741
2,13000,0.7311584807783079,0.9059890477662741
2,14000,0.7608570111451823,0.9059890477662741
2,15000,0.7164206268992548,0.9059890477662741
2,16000,0.732748135242113,0.9059890477662741
2,17000,0.7389234027850866,0.9059890477662741
2,18000,0.7144508900274436,0.9059890477662741
2,19000,0.7284446846477417,0.9059890477662741
2,20000,0.7303951557996228,0.9059890477662741
2,21000,0.7288083926123937,0.9059890477662741
2,22000,0.7156857923703023,0.9059890477662741
2,23000,0.7277487603902868,0.9059890477662741
2,24000,0.7174807217722116,0.9059890477662741
2,25000,0.7282610640338637,0.9059890477662741
2,26000,0.7490587954091412,0.9059890477662741
2,27000,0.7270592794973225,0.9059890477662741
2,28000,0.7317399477012408,0.9059890477662741
3,1000,0.7296653627664879,0.9059890477662741
3,2000,0.723305768708817,0.9059890477662741
3,3000,0.7250177306922863,0.9059890477662741
3,4000,0.7265543469060063,0.9059890477662741
3,5000,0.72924620288883,0.9059890477662741
3,6000,0.7318543274178891,0.9059890477662741
3,7000,0.7503091798578843,0.9059890477662741
3,8000,0.7593209436131823,0.9059890477662741
3,9000,0.7450071559776086,0.9059890477662741
3,10000,0.7363215095619532,0.9059890477662741
3,11000,0.7269361979620864,0.9059890477662741
3,12000,0.7475067100050613,0.9059890477662741
